0.041861,-0.18269,-0.039603,-1.5877,-0.26105,-0.024257,0.0030603
0.061176,-0.16138,0.10632,1.9105,0.3609,-0.03531,0.012526
0,0,-0.033175,-2.3059,-0.46122,0.16382,-0.029579
0.023893,-0.06111,0.13297,3.2218,-0.38468,-0.14657,-0.022362
-0.052983,0.25709,-0.11184,1.0243,0.28226,0.04797,0.03198
-0.043742,0.05541,0.015677,1.983,-0.24029,0.069732,0.051324
0,0,-0.25715,-0.083993,-0.31069,-0.0035033,0.031292
0.017322,0.15989,0.17059,-0.36183,0.025569,0.16198,-0.093828
0,0,-0.03987,0.96321,0.82171,0.13644,-0.13781
0.017335,-0.19289,0.1029,1.4757,-0.33307,-0.026331,-0.18262
0,0,0.070379,-0.641,0.44754,-0.16707,-0.12085
-0.029481,0.1534,0.15661,-5.4836,0.035708,0.10201,-0.090426
-0.0030356,-0.1306,-0.16296,0.92568,0.21806,-0.0060738,-0.10174
-0.11255,0.00873,0.080609,4.2145,0.23214,0.16455,-0.11386
0,0,-0.032051,2.2899,0.23303,0.10774,-0.0053695
-0.014598,0.25457,0.10125,6.4639,-0.058977,0.017284,0.011766
-0.0052545,-0.06073,-0.030759,-2.6112,-0.8915,-0.049855,0.021139
0,0,-0.030062,5.7869,0.081828,0.0071286,-0.13647
0.0013983,-0.30367,-0.05272,0.44432,0.12041,0.0117,0.056074
0.062688,-0.45395,0.21337,-5.2817,-0.3858,-0.050394,-0.04582
0,0,0.09673,4.0176,0.94238,0.015158,-0.1538
-0.076841,0.48372,-0.057309,5.1899,-0.54955,-0.21752,0.017083
0,0,0.011642,3.7937,0.46973,-0.015702,0.048115
-0.011257,0.1788,-0.07251,6.8271,0.12291,-0.10664,0.0032977
0.0058442,-0.37221,-0.039566,-6.5212,-0.079656,-0.081335,0.071891
-0.010417,-0.19196,0.013123,3.6102,0.14993,0.13908,-0.13511
0,0,-0.01741,-5.0543,-0.0585,-0.081704,0.072316
-0.034999,-0.3511,0.030645,2.2103,-0.41475,-0.097009,-0.077022
-0.0041991,-0.08456,0.014537,-0.33067,0.29908,-0.17821,-0.037579
0,0,0.070219,-0.72567,-0.96621,-0.068462,0.12186
0.022944,-0.19164,-0.042079,5.1757,0.81544,-0.15035,-0.0065836
-0.00038669,-0.13567,-0.026642,3.9642,-0.0082073,-0.11198,0.031069
0,0,-0.037883,0.25143,-0.68104,-0.017342,0.082419
-0.020624,-0.12953,0.061015,-2.9379,-0.46422,-0.0059231,-0.018925
0,0,0.066726,2.1641,0.48187,-0.22444,-0.06308
-0.017471,0.02716,-0.045034,-2.7854,-0.45808,0.14382,0.070052
0.0062418,0.04839,0.030131,-17.338,-0.030802,0.0039603,0.060236
0.036304,-0.6975,-0.033981,2.8807,1.3067,-0.086876,0.20038
-0.2015,2.095,-0.38782,5.911,0.36698,0.1492,0.31841
-0.03374,0.63962,-0.12892,5.5612,0.11157,-0.14445,0.050655
-0.008136,-0.1237,-0.051706,6.6834,-0.42972,-0.084886,0.22661
0,0,-0.016489,4.2031,-0.016703,-0.10297,0.12388
0.010069,0.17015,0.24091,-2.5041,0.045618,-0.2429,-0.021714
-0.025734,-0.16838,0.13357,3.7094,0.45004,-0.052417,-0.07656
0,0,-0.051605,3.8993,-0.27016,0.27202,0.048542
0.10265,-1.3856,0.04877,-2.5563,-0.13915,-0.15596,-0.045535
-0.10518,1.6013,0.089613,4.4254,-0.45161,-0.089714,-0.13474
0,0,0.19297,-3.3721,0.38208,0.042917,0.12933
0.0073275,0.59237,0.09653,0.31883,-0.39605,-0.029412,-0.035871
0,0,0.012991,-3.676,0.19715,0.1737,0.032168
0.064146,-0.81193,-0.080807,6.1595,0.28737,0.014264,-0.079903
0.07625,-0.32364,0.19069,1.0734,0.24098,-0.10285,-0.10948
0.032421,0.48527,-0.20233,5.1379,0.34903,0.065634,-0.11922
0,0,0.065698,-4.9777,-1.1942,-0.0094261,-0.10411
-0.0058267,-0.3357,0.1898,-2.0891,-0.10182,0.020799,0.064916
-0.00775,-0.03942,0.0064449,8.6134,0.16955,0.14661,0.29082
0,0,0.1249,-3.2018,0.81066,-0.3034,0.37459
0.059609,-0.64349,0.19923,-2.4636,-0.017045,-0.0059931,0.009747
-0.035343,0.26977,0.20136,2.9294,0.10502,0.20636,-0.12605
0,0,-0.08553,-0.56946,-1.0179,-0.017893,-0.015773
0.047807,-0.15955,-0.12835,5.484,0.51054,-0.22395,0.1193
0,0,-0.081273,-6.0525,-0.51904,0.20784,0.20525
0.038842,-0.22039,-0.019286,-0.77531,-0.1194,-0.092385,0.069129
0.0062138,-0.6872,0.020171,-8.7467,-0.29362,-0.086741,0.0047468
0.021519,-0.56081,-0.095622,-0.91129,-0.3217,-0.027579,0.13778
-0.19406,3.993,-0.35139,2.6308,-0.46245,0.29445,-0.0043837
0,0,-0.46971,-9.1433,-0.67649,-0.10709,0.17671
-0.067912,-0.60045,-0.088084,-5.7415,0.10494,-0.19119,0.052845
-0.50644,2.3246,-0.3757,6.6894,0.33293,-0.00073991,-0.091817
-0.14831,0.37291,-0.2447,2.5049,-0.046664,-0.045723,-0.042656
0.08604,-0.52379,0.087049,-2.1571,-0.48504,-0.0081944,0.01107
0,0,-0.031995,-0.74713,-0.23506,-0.11691,0.011209
-0.090106,-0.6934,0.19234,-3.4151,0.39218,-0.05729,0.11314
-0.060314,-0.35196,-0.71831,-4.8173,-0.51823,-0.11795,0.32923
-0.17758,0.6426,-0.082144,6.443,-0.19784,-0.13703,-0.20331
-0.072448,0.26526,0.01122,3.1353,0.87227,-0.23084,-0.013194
0.026337,-0.03735,0.15378,1.2052,0.1349,-0.072303,-0.1303
0,0,0.14929,-1.6105,-0.24525,0.031488,0.027115
-0.070935,-0.33914,0.1382,4.6301,0.30203,0.18476,-0.26744
0,0,0.17561,-4.8914,-0.040482,0.23499,-0.00040809
-0.033138,-0.29932,0.10701,-1.4006,0.081638,0.0082684,0.024935
0.0056677,-0.48238,0.064912,-7.6234,0.18757,0.066296,0.0094778
0,0,0.028731,-7.9893,0.29305,0.1593,0.090297
-0.10232,-0.60374,0.020708,0.62655,-0.44173,0.096689,-0.065161
-0.012672,-1.0117,0.013524,-11.339,-0.04058,-0.024346,0.17063
0,0,0.016674,6.6368,-0.22588,0.081745,0.10582
-0.10318,-0.53662,-0.42192,5.5066,-0.091983,-0.049858,-0.089107
0.018142,-0.2987,-0.04914,-5.3985,0.15237,-0.17351,0.030902
0.043422,0.15934,0.047598,-3.3197,-0.44488,0.075698,-0.060348
0,0,0.016351,-1.4504,0.21496,0.21032,-0.072052
0.0070332,-0.43291,-0.0037695,1.1928,-0.49175,0.018511,0.0029537
0,0,0.047828,7.8508,0.6628,-0.38915,-0.19409
-0.090199,0.12916,-0.033094,5.3323,-0.046966,-0.2567,0.062252
0.14222,-0.20488,-0.03006,2.099,0.76954,-0.071895,0.17576
0,0,-0.22797,2.2652,0.28952,0.19393,-0.13416
-0.034487,-0.07643,0.0054844,2.4817,0.47948,0.09927,0.013084
-0.0033997,0.09982,0.038458,-0.84753,0.36828,0.032143,0.018938
-0.081727,-0.0135,0.032519,4.1231,0.45315,-0.20932,-0.055478
0,0,-0.0018366,0.1259,0.49397,-0.083673,-0.010249
0.028459,-0.11632,0.020325,4.4281,0.12646,0.03285,-0.0095696
0.12625,-0.91791,0.037666,1.5498,-0.73822,0.15245,0.0058183
0,0,0.0072769,0.97078,0.36966,-0.0015914,-0.095675
-0.058865,-0.05315,-0.0077793,-2.0822,0.40289,-0.11742,0.12207
0,0,0.014262,-1.8989,-0.26606,-0.070833,-0.20308
0.0061291,0.36501,-0.064679,0.44461,0.61906,0.1047,-0.10997
-0.027377,0.26758,-0.073802,1.9581,-0.7799,0.026085,-0.0052494
0,0,0.16807,-3.3149,0.76607,-0.16337,0.019549
0.049714,-0.30232,0.099132,-0.19269,0.061602,-0.13526,-0.053363
-0.014194,0.0293,0.077203,0.87684,0.057101,0.069928,-0.089103
0,0,0.048562,1.6785,0.41347,0.24077,-0.032381
-0.028386,0.1175,0.063571,3.8529,-0.09809,0.12044,-0.095778
-0.01455,0.06497,0.082454,2.9445,0.34033,-0.2295,-0.047717
0,0,-0.046219,-2.6938,0.83763,-0.091254,-0.084671
-0.01398,0.01929,0.082403,1.2391,-0.10172,0.060401,-0.20294
0.067656,-0.33953,-0.0095356,-2.3975,0.00093267,0.034483,-0.089821
0,0,0.018589,-3.1607,0.10658,0.070962,0.080815
0.005633,0.621,0.1062,1.5542,0.014177,-0.15444,0.065378
0.046973,-0.41325,-0.076488,-0.46848,0.78851,-0.086556,-0.0025403
0,0,0.11511,3.1712,0.16898,0.24273,-0.12313
-0.019865,0.21427,0.12336,-1.3861,-0.048465,0.10945,-0.018067
0.024712,-0.15015,0.014921,-0.01678,-0.72431,0.69931,0.089406
0,0,0.079473,-2.8,0.17067,-0.19519,-0.06146
0.0064591,0.2192,0.11274,2.3811,0.52928,-0.40297,-0.060614
-0.027111,0.52662,0.068825,0.28749,0.79117,-0.1424,-0.036489
0.029852,-0.22803,0.031099,3.6321,0.30816,0.28856,-0.06321
0,0,0.10276,0.82702,0.48715,-0.21292,-0.1367
0.046011,-0.62108,-0.024144,0.91131,0.92837,0.0064696,-0.059484
0,0,0.15182,0.67835,-0.32488,0.25972,-0.091521
0.050771,-0.19309,0.13017,-3.7675,0.37428,0.014073,-0.069904
-0.042961,0.54151,0.015223,-0.98822,-0.0017804,0.051361,-0.067465
0,0,0.20748,-0.30218,-0.11213,0.10734,-0.083814
-0.040547,-0.2469,-0.014407,1.9983,0.27737,0.10138,-0.043833
0.017825,-0.26777,-0.0060941,1.5716,0.62787,-0.49303,-0.072882
-0.010461,-0.07474,-0.0085718,2.3305,0.41024,-0.30643,-0.089254
0,0,0.015833,1.9031,0.61926,-0.081461,-0.11638
-0.032266,0.26109,0.029577,1.8592,-0.062854,0.20083,0.035294
-0.0080575,0.4816,0.070629,1.1071,0.072848,0.12736,-0.11167
0,0,0.063826,-2.8211,0.72143,0.14517,-0.068865
-0.08335,0.81634,0.081772,-0.080435,-0.37462,0.1859,0.018515
0,0,0.1161,3.3605,0.74981,0.058286,-0.08924
0.036575,-0.13457,0.12765,3.314,0.13947,0.11888,-0.10738
0.012063,-0.27362,0.088256,-1.832,0.14281,0.043954,-0.094877
0,0,0.11871,-3.0697,-0.26363,-0.018381,-0.082133
-0.04408,-1.2539,-0.14807,1.185,1.1522,-0.076835,0.14119
-0.20509,1.3203,0.092508,3.7744,0.28172,0.18648,-0.050479
0.053452,-0.41526,-0.01734,2.0657,-0.3679,0.072972,-0.10863
0,0,-0.1294,-3.0659,-0.1776,0.32851,0.1859
0.037826,-1.7677,-0.12351,-1.1694,0.27814,-0.0091067,0.093865
0,0,-0.92277,-8.9243,-1.5422,0.25245,0.39087
0.15426,0.47764,0.042172,-1.831,-0.033356,0.10268,0.15848
-0.079654,0.16293,-0.0040799,6.6954,-0.028466,0.042478,-0.079438
0,0,-0.01874,4.9569,-0.1866,0.065178,-0.18587
-0.053391,0.03392,0.28216,-5.4681,0.6431,0.36505,-0.12381
0,0,0.20053,0.27315,-0.060588,0.12694,-0.071651
-0.036006,0.13432,0.14305,3.3338,0.15292,-0.24227,-0.10319
0.10555,-0.62947,-0.072043,-5.4603,-0.63839,-0.0025405,0.23695
-0.092469,1.6406,-1.2456,-22.553,0.83369,-1.8019,1.784
-0.24761,1.5933,0.030281,1.5342,-0.59974,-0.043298,-0.057071
-0.010516,-0.1973,0.30044,-2.039,-0.031593,0.14035,-0.17441
0,0,0.15939,-7.1759,-0.11375,0.13634,-0.26455
-0.060806,1.8082,-0.096381,4.6313,0.22639,-0.079394,0.22683
0.016846,0.62292,0.032315,6.545,0.10919,0.20013,-0.02016
0,0,0.17199,5.2702,0.10406,0.10877,-0.28698
0.038443,-0.6802,0.1089,-0.1725,-0.18288,0.51791,-0.50789
0,0,0.045257,4.8353,-0.21468,-0.14523,-0.012694
-0.014147,-0.26438,0.046856,0.69055,0.33544,0.18966,-0.32149
-0.087978,0.52867,0.028543,2.3815,-0.18583,0.023738,0.080775
0,0,0.025456,-2.8238,0.57158,0.21271,0.10416
-0.024894,0.08621,0.087249,3.6895,-0.4691,0.14201,0.0084717
0.0016226,-0.05211,0.074564,0.64668,-0.7786,-0.065697,-0.042572
0.02768,0.09656,0.042456,-3.8493,-0.050468,0.1211,-0.19478
0,0,0.024246,1.4919,-0.024686,-0.16191,0.081635
-0.035824,0.19305,0.025276,4.1578,0.28967,0.014524,-0.098314
-0.0067218,0.16698,0.029737,0.73903,0.21898,-0.1148,-0.014812
0,0,-0.041105,-9.3525,-0.14892,-0.10997,0.27915
0.0037771,0.34692,-0.064273,-7.823,0.74619,-0.09721,0.2632
0,0,-0.00062198,4.7086,0.68262,0.091676,-0.12506
-0.017932,0.68052,0.0051646,-5.0856,-0.084843,0.02046,0.073544
-0.0056589,0.59361,-0.044008,6.7091,0.65369,0.011492,0.048778
0,0,-0.05932,2.3502,0.25121,0.14341,0.28731
-0.0018591,-0.30103,-0.0054406,-1.3863,-0.32699,0.023179,0.11233
-0.0046716,0.01285,0.012312,4.9408,0.4114,0.065568,-0.23005
-0.0079443,-0.08019,-0.025163,1.1488,-1.1891,0.064911,0.050263
0,0,-0.023438,1.9165,-0.57985,0.046952,-0.050027
0.0067718,0.27359,-0.041713,-1.0639,0.45434,0.1578,0.13393
-0.010337,0.1752,-0.037332,2.0636,-0.22468,0.19376,-0.050836
0,0,-0.0040728,-1.9976,-0.70587,0.03117,0.097771
0.0033859,0.10646,0.001316,-2.3623,-0.67004,-0.23714,0.13158
0,0,-0.045283,-2.458,-0.079253,0.041522,-0.039069
-0.02635,-0.87788,0.0080771,-6.0962,0.080671,0.068702,0.25724
0.054296,-0.609,0.0081171,-8.5023,-0.8922,-0.035949,0.12214
0,0,-0.020356,8.4094,1.2283,-0.0498,-0.18496
0.0095781,-0.13996,-0.042902,-0.47122,-0.53496,0.018173,0.036286
0.0094091,-0.81154,-0.053568,0.50191,-0.25503,-0.13772,0.19274
-0.018024,0.30319,-0.0090532,3.0862,0.081963,0.12307,0.039945
0,0,-0.017798,3.2267,1.238,0.02328,0.05646
0.0080575,0.02241,0.022736,2.4413,-0.90205,-0.025589,0.029927
0,-0.0166,-0.040318,-1.6659,0.37931,-0.056153,0.19079
0,0,0.012853,-7.0538,0.1754,-0.28417,0.16514
0.016319,-0.02733,0.0094417,2.135,0.14117,-0.089984,0.088915
0,0,-0.0097653,0.5069,0.47401,-0.062668,0.051916
0.012744,-0.1668,-0.05284,1.1123,-0.80336,0.21774,-0.025808
0.015772,0.61107,0.006655,1.0171,-0.13488,0.091879,-0.021488
0,-0.00141,-0.040399,-3.8821,-0.70923,0.090711,-0.16752
0,0,-0.043453,-1.5393,0.18515,-0.28515,0.074075
-0.0035649,0.39349,-0.032651,-1.4589,0.41583,-0.16372,0.095745
-0.0033859,-0.07702,-0.039554,3.3327,0.61342,0.12439,-0.024614
0,0,0.0017189,0.186,-0.83937,0.18989,0.16848
0.0018391,0.10916,-0.023403,2.2677,0.1733,-0.29659,0.10335
0,0,-0.019668,0.59146,-0.18425,-0.19905,0.021111
0.0011263,0.14053,-0.064001,1.011,-0.53774,-0.026428,0.046013
0.0047592,-0.06366,-0.053263,-2.51,0.32131,0.065126,0.2112
-0.0041183,-0.03255,-0.012972,2.9846,-0.049574,-0.020302,-0.11786
0,0,-0.039811,-5.059,0.16005,-0.019592,0.050792
-0.015187,1.0078,-0.014323,0.51099,-0.089245,-0.090057,-0.01746
0.0022134,-0.29372,-0.03869,2.3915,0.30509,0.0080949,0.091505
0,0,-0.022932,1.7435,0.25318,-0.035483,0.044036
0.0013516,0.7595,-0.0045953,0.54023,-0.3325,0.015991,-0.075583
0.0032753,-0.40308,-0.069685,-4.8795,-1.1112,0.050595,-0.054072
0,0,-0.053373,2.2527,0.05259,-0.13247,0.013796
0.016115,-0.20472,-0.0449,-1.1755,-0.65597,-0.010729,0.02077
0.0011067,0.01755,-0.012787,-0.70568,0.08338,0.0446,-0.11219
0,0,-0.059771,0.032267,0.25909,-0.030537,0.019958
0.0069508,0.31782,-0.056494,0.12492,0.017055,-0.082669,0.024293
-0.0058442,0.39686,-0.073108,-2.9265,0.26156,-0.0023073,0.016304
0,0,-0.066516,2.4267,0.54809,-0.17343,0.063423
0.013723,0.24878,-0.062932,-2.8721,-0.45364,-0.11281,0.031042
0.021836,-0.29393,-0.071416,0.89311,0.27585,-0.12444,0.12907
0,0,-0.053135,1.2088,-0.016147,-0.22662,0.088374
-0.049689,0.74124,-0.030014,-2.0627,-0.29992,-0.27321,0.12803
-0.0058989,-0.25168,-0.082722,-4.5481,0.6427,-0.56413,0.090087
0,0,-0.084759,3.2625,0.4642,0.17697,-0.083079
-0.063501,1.4247,-0.069769,-3.7611,-0.70668,0.046582,0.077495
0,0.09256,-0.064487,-1.4438,0.58911,-0.0064682,0.10908
0,0,-0.049947,-1.7065,-0.12937,0.11106,0.13998
-0.041855,0.33272,-0.013336,-4.9473,0.0022419,0.069614,0.15476
-0.0093543,0.12738,0.041514,-0.4656,-0.22273,-0.0060752,0.17013
0,0,0.015124,-8.6007,-0.084618,-0.11639,0.20055
-0.070064,0.14133,-0.042823,-4.9717,0.47418,-0.20653,0.12055
0.03972,-0.6055,-0.027062,6.5062,-0.058273,-0.074868,0.087291
0,0,-0.012746,-0.57212,-0.8852,-0.060018,0.055997
0.024482,0.13922,0.056692,-3.1151,-0.095255,-0.2122,0.13366
-0.027514,-0.36597,0.037037,-6.2494,-0.10214,-0.065861,0.17621
0,0,0.0018645,-2.1978,-0.097896,-0.18458,0.17745
-0.085192,0.26709,-0.057627,4.3811,0.35654,0.19267,-0.24359
0.010751,0.24476,-0.022456,-0.81025,-0.14723,0.11907,-0.073184
0,0,-0.062435,-0.6702,-0.38694,-0.033577,-0.029034
-0.042854,-0.04467,-0.032179,-2.269,-0.15093,-0.023928,0.088566
0.0051403,0.21188,0.046352,1.8627,-0.24063,-0.1598,-0.10978
0,0,0.014674,-1.4051,0.050597,-0.012076,0.097739
-0.035276,0.29354,-0.01406,-1.3728,0.1949,0.038791,0.051922
0,0,-0.0075211,-3.0734,-0.51568,0.029339,-0.023253
0.0033165,0.06189,0.0061244,2.3298,0.3378,-0.12286,-0.048725
0.037124,-0.24159,0.085782,0.85832,0.028046,0.013416,-0.17984
0,0,0.06554,0.97589,-0.43565,0.20192,-0.073517
-0.020519,0.16147,-0.038033,2.5052,-0.23726,-0.12696,0.019293
-0.046933,0.28177,0.0692,-1.2268,0.13344,-0.25472,0.017213
0,0,0.042398,-0.14995,-0.66017,0.049218,0.076512
0.013814,0.03859,-0.053037,0.77432,0.22061,-0.2003,-0.011418
0.019137,-0.0406,0.034031,-0.62611,0.1638,-0.026593,-0.070424
-0.013199,0.02098,0.02947,0.92841,-0.22492,-0.1053,-0.12039
0,0,-0.079062,-1.0913,-0.068028,0.041998,0.057868
0.042009,-0.14615,-0.075265,0.0076661,0.1616,0.19685,-0.0084292
0,0,-0.043052,0.1517,-0.13316,-0.076279,-0.10865
0.0018219,0.08571,-0.035241,0.86983,0.48085,-0.06199,0.0028261
-0.0058442,0.07573,0.11604,-0.34362,0.17826,-0.087496,-0.077959
0.0051302,-0.10361,0.065708,4.1168,-0.019931,0.16768,-0.14635
0,0,-0.050816,-4.8355,0.25863,-0.056657,0.0056138
-0.0015206,0.3479,0.038635,-4.5758,-0.29997,-0.078477,0.035919
0,0,0.12835,-1.2439,0.14589,0.10448,-0.13135
-0.005209,0.1428,-0.050567,1.821,0.4093,-0.011757,-0.02093
0.017931,-0.13533,0.050947,-0.1975,-0.068751,-0.10604,0.032074
0,0,0.021256,2.8691,0.13174,-0.053657,-0.081734
-0.0029787,0.02134,-0.083543,2.4643,-0.035001,-0.13378,-0.019453
0.001063,0.22624,-0.033462,-0.0386,-0.3111,0.0073298,0.025314
0,0,0.17339,-8.0497,-0.24111,-0.028199,0.036673
0.0041671,0.09441,-0.064547,0.46429,-0.043159,-0.11533,0.041128
0.023194,-0.94125,-0.0018397,-10.924,-0.086499,-0.057887,0.14461
-0.024945,0.77383,0.12897,5.619,0.60785,-0.041565,-0.083412
0,0,-0.052513,1.8232,-0.28569,0.016071,-0.077322
-0.032776,0.50599,-0.037408,1.4602,-0.13929,0.023065,0.029724
0,0,-0.056914,2.4709,0.12642,0.08868,-0.078014
-0.047199,0.20476,-0.043388,-7.3097,0.11587,-0.17969,0.12302
-0.068276,0.23767,-5.2197e-05,4.4334,0.68515,-0.082723,0.071457
0.048015,-0.13745,0.080765,0.76316,0.47703,-0.040985,-0.10179
0,0,-0.24286,-2.2407,0.24513,-0.058888,0.042736
0.031485,-0.37358,-0.022456,0.42677,0.24188,-0.062918,-0.089231
0.011607,0.34921,-0.11061,1.1599,-0.090054,0.022512,-0.016301
0,0,-0.17786,2.4653,0.54599,-0.16552,-0.044888
-0.0036207,0.16766,0.09925,2.303,-0.024555,0.057128,-0.084162
0.0088968,0.02827,0.09606,-0.65112,-0.18213,-0.071734,-0.0014902
0,0,0.10305,-9.1143,0.30745,-0.10675,0.038201
-0.014229,-0.18878,-1.4689,-2.8325,-14.414,-0.80174,1.1276
0,0,0.16588,4.2876,0.048221,0.30592,-0.23828
-0.0022792,0.59258,0.16402,4.6256,1.8075,0.1768,-0.1816
-0.0041468,0.06893,0.077381,5.5839,1.0203,0.108,-0.086815
0,0,-0.0080333,5.2842,0.6902,0.0042336,-0.048768
-0.00094649,0.40618,-0.00019804,-2.8665,0.9332,-0.045239,0.11155
0,0,0.058578,-2.0839,0.99485,0.0066942,-0.048378
-0.0011067,0.0341,0.081106,8.9888,0.022098,0.025028,-0.24518
0.00025959,-0.16237,0.010232,4.3859,0.22144,0.28385,-0.11596
0.001783,-0.34152,0.024148,-0.098996,1.0439,0.10536,-0.037998
0,0,-0.024428,1.4594,-0.82195,0.033724,-0.083934
-0.0081639,0.53485,-0.041541,3.0426,1.7486,0.18087,-0.041562
-0.0045036,0.05755,-0.0039807,4.7723,0.37237,0.18749,-0.099097
0,0,-0.022382,0.74793,0.23232,0.10291,0.086731
0.022601,-0.49477,-0.0081049,2.0258,0.078961,0.11994,-0.094869
0.0022134,0.18406,0.0043067,2.7497,0.071063,0.10386,-0.025619
0,0,-0.055312,3.5323,-0.056515,0.036179,0.035312
0,0.37317,-0.056648,-3.6373,0.066269,-0.06958,-0.11901
0,0,-0.0996,7.5773,0.93851,0.28854,-0.21589
0.0059616,0.23372,-0.081195,1.1264,-0.2412,0.11777,-0.04967
0.035521,0.62031,-0.10068,5.2241,0.57583,0.24727,0.062726
-0.007958,-0.2151,-0.092165,-3.7183,-0.96664,0.067389,-0.043659
0,0,-0.080913,-1.6495,-0.23548,0.18312,0.087708
0.098313,-0.74763,0.066896,4.6144,-0.43862,0.42624,0.0085107
0,0,0.060202,-7.0534,-0.48689,-0.12652,-0.28039
-0.031874,-0.14965,0.26869,0.50966,0.15282,0.22603,0.1224
0.076408,-0.12554,0.29913,-6.3752,-0.25335,0.45848,-0.2545
-0.0057356,0.05081,0.21614,9.7182,-0.12213,-0.32887,-0.043159
0,0,0.31573,-2.127,0.67893,0.029322,-0.097118
0.091644,-1.352,-0.093426,-7.4716,-0.524,0.10335,-0.20997
0,0,0.20652,7.5129,0.33477,0.18353,-0.1124
-0.076523,0.70408,0.3545,5.6157,0.15243,-0.093771,-0.037191
0.08746,-1.145,0.0019074,-4.894,-0.51127,-0.064629,-0.10411
0,0,-0.12083,4.5793,0.3379,0.30463,-0.11873
0.01037,0.13746,-0.050322,-4.6004,-0.3021,-0.032845,-0.035594
-0.027873,0.28513,-0.099509,1.2794,-0.21698,-0.1025,0.24209
0,0,0.036032,-0.78198,-0.26948,0.036603,0.095846
0.018505,0.11806,0.11534,-1.0218,-0.019894,-0.10667,0.20877
0.052507,-0.69926,-0.03647,4.2624,-0.043639,0.015823,-0.17157
0.0039721,0.08908,-0.015324,1.345,0.44205,-0.092056,-0.072737
0,0,0.17699,-4.0207,0.35989,0.13484,0.076154
0.051324,-0.17053,0.047814,-6.9956,0.39697,0.16555,-0.11002
0,0,0.0095253,-5.2175,0.14152,-0.13646,-0.07465
-0.013891,0.01259,0.045891,5.9316,0.90865,-0.10297,-0.17729
-0.051664,0.66225,0.085184,3.3611,0.76272,-0.027876,-0.16187
0.021353,-0.30595,0.065155,0.19321,-0.42145,0.2082,0.0030032
