year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
1993,12,-0.0203899,0.01719,-1.4781307591442205,614.5043635036283,467.9003164662937,418.330126805425,1.92
1994,1,0.0,0.0,-1.376687538196605,617.7113893994612,468.0599547302298,418.3636669700862,1.9
1994,2,0.13344468,-0.64105,-1.1652443172489892,614.6543367508062,468.51198647729086,418.59509216472634,1.79
1994,3,-0.03096104,0.29613,-1.0638010963013738,609.9870420951769,468.61209008736085,418.8699740703246,1.65
1994,4,0.12949489,-0.68128,-0.8323578753537579,611.1245585427039,469.00728249559086,418.9881988931164,1.55
1994,5,-0.01423935,0.52219,-0.3709146544061417,612.3588700035024,470.29328680968945,419.1335147535729,1.44
1994,6,0.0,0.0,-0.11947143345852584,609.6500009941863,469.6954227378945,419.3767485213173,1.55
1994,7,-0.01588847,-0.22844,-0.09802821251091043,612.7523991515079,469.8620964555845,419.6916192551991,1.5
1994,8,0.03673898,0.25704,0.12341500843670516,616.4366881985445,470.34508164080364,419.92149577906963,1.5
1994,9,-0.03142971,-0.17136,0.39485822938432147,613.7078895912954,470.10900290762277,420.03248857593326,1.52
1994,10,0.0,0.0,0.43630145033193646,615.7826084323207,471.1152558207396,420.20174023957946,1.46
1994,11,0.06404409,-0.44889,0.9777446712795532,611.7436186669918,470.9585910606718,420.3916198651391,1.36
1994,12,-0.04902763,0.10486,1.149187892227169,612.9703591331748,471.87728577733895,420.4558282009895,1.29
1995,1,0.0,0.0,1.2406311131747847,615.3583396584418,472.169557638883,420.6586347543448,1.3
1995,2,0.05412623,-0.25438,1.6420743341224,618.9085141191106,471.27582399557804,420.8357537159066,1.38
1995,3,0.01785999,-0.15511,1.7135175550700161,621.6007119335899,471.726438435972,421.01998149725677,1.5
1995,4,0.0,0.0,1.7949607760176312,624.3584206658709,471.50564569103386,421.28236518729835,1.54
1995,5,-0.00969957,-0.04189,1.7664039969652467,627.9271611747914,471.6355995165567,421.4362136473546,1.57
1995,6,0.0,0.0,1.7678472179128635,630.0418754835302,472.6212405847157,421.5337256224591,1.73
1995,7,-0.24077084,0.2993,1.6292904388604788,633.1679770008029,472.3309096683007,421.65916930363505,1.76
1995,8,0.0418609,-0.18269,1.530733659808095,633.1323898118153,472.68718043767706,421.87427067570644,1.7
1995,9,0.06117591,-0.16138,1.6021768807557102,637.0585679876544,473.53391410094093,421.94341730609216,1.73
1995,10,0.0,0.0,1.5736201017033258,636.5610971958719,473.3062607257343,422.20192544764325,1.71
1995,11,0.02389283,-0.06111,1.6250633226509414,640.5889396587618,473.31705520178735,422.19899160577705,1.75
1995,12,-0.0529832,0.25709,1.4365065435985578,642.3084612692998,474.08912549233185,422.3909766576744,1.78
1996,1,-0.04374155,0.05541,1.4079497645461734,645.5198563340123,474.08513946001653,422.6132769715205,1.82
1996,2,0.0,0.0,1.0793929854937891,646.209298112256,474.09418837650577,422.77092742895246,1.82
1996,3,0.01732177,0.15989,1.1808362064414046,647.0025210286697,474.5472686478634,423.07239787070915,1.76
1996,4,0.0,0.0,1.1022794273890204,648.3413115104283,475.663023513967,423.3715123669909,1.68
1996,5,0.0173348,-0.19289,1.1337226483366365,650.5933525788771,475.2920569634636,423.5438949831038,1.56
1996,6,0.0,0.0,1.1751658692842515,650.8172834032127,475.9738777927917,423.5424476270614,1.49
1996,7,-0.02948097,0.1534,1.3166090902318688,646.1468176353717,476.20043060472767,423.7535401813017,1.48
1996,8,-0.00303561,-0.1306,1.1480523111794838,648.0044561926653,476.3970567172278,423.84881953021613,1.54
1996,9,-0.11254959,0.00873,1.2394955321270995,653.2770878127559,476.71366456029523,424.13123639780224,1.52
1996,10,0.0,0.0,1.1909387530747155,655.8623244214133,477.3724738375402,424.4329434251246,1.54
1996,11,-0.01459773,0.25457,1.2723819740223306,662.9363253437449,477.57107488434104,424.6106677413001,1.59
1996,12,-0.0052545,-0.06073,1.2638251949699475,660.7595685019244,477.0313518655213,424.726591530821,1.59
1997,1,0.0,0.0,1.235268415917563,666.721121298776,477.65106651930535,424.85666680698887,1.51
1997,2,0.00139831,-0.30367,1.186711636865179,667.3045091296461,478.36211664335383,425.06500616143643,1.52
1997,3,0.06268788,-0.45395,1.398154857812794,662.9495345109261,478.3509455890192,425.1704372990307,1.49
1997,4,0.0,0.0,1.5295980787604098,668.6235408784024,479.64740988118103,425.2686446667828,1.45
1997,5,-0.07684075,0.48372,1.5310412997080256,674.3234346813689,479.2820851820428,425.2231112131374,1.49
1997,6,0.0,0.0,1.6024845206556413,678.5700632974831,480.2347608311899,425.3511212438455,1.53
1997,7,-0.01125695,0.1788,1.5739277416032569,686.0978087423208,480.7775601924054,425.410803225922,1.53
1997,8,0.00584415,-0.37221,1.6053709625508734,680.1839053390587,481.1066869232496,425.49032383446894,1.52
1997,9,-0.01041732,-0.19196,1.616814183498489,685.3615832881488,481.51919414314966,425.7313390500241,1.49
1997,10,0.0,0.0,1.5882574044461046,681.8486811223954,481.7995841450931,425.8615289758647,1.54
1997,11,-0.03499868,-0.3511,1.6197006253937198,686.2130100955861,481.65783093878895,425.8671855643777,1.54
1997,12,-0.00419908,-0.08456,1.6111438463413363,687.770835762984,482.5532543483542,425.84597170740676,1.51
1998,1,0.0,0.0,1.6825870672889516,688.785864726768,482.0445382621682,425.8954637083888,1.65
1998,2,0.0229442,-0.19164,1.6440302882365674,695.5878554163866,483.4762355213238,425.8431428530926,1.68
1998,3,-0.00038669,-0.13567,1.6354735091841839,700.4700485038616,483.88299909038943,425.85870056161497,1.67
1998,4,0.0,0.0,1.6069167301317995,701.373560251937,483.68382202360937,425.98307517131053,1.69
1998,5,-0.02062434,-0.12953,1.6583599510794151,699.4666650971433,483.8558561611751,426.1199909189521,1.65
1998,6,0.0,0.0,1.7398031720270302,703.3330101890203,484.80048039072034,426.0353228831314,1.63
1998,7,-0.01747143,0.02716,1.7312463929746467,702.1708769057982,484.76646277654476,426.2820712194002,1.69
1998,8,0.00624183,0.04839,1.752689613922262,686.4116821952307,485.1915664937643,426.41998480604394,1.8
