year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
1992,1,0.0,0.0,4.03,423.8444906195858,461.3425711519686,413.7372122692619,2.1
1992,2,0.00457179,0.03621,4.06,429.4287720365874,461.7326518034638,413.99073016324604,1.89
1992,3,0.0,0.0,3.98,433.8335946049148,462.4393122314512,414.2324874740668,1.71
1992,4,-0.25893526,0.61127,3.73,428.71663536499216,462.57676030208586,414.50218335730824,1.73
1992,5,0.01238169,-0.04802,3.82,429.9324142908639,462.297040836369,414.63517683806555,1.74
1992,6,0.0,0.0,3.76,428.234441140073,463.6839328504536,414.8122267902572,1.79
1992,7,-0.07221606,0.22288,3.25,426.4930862797635,463.6917034606357,415.14177872484004,2.0
1992,8,0.00525726,0.02617,3.3,428.82652548594075,463.55176294573084,415.2754969768523,2.06
1992,9,-0.00431514,-0.00719,3.22,421.39037972797394,463.8270931593621,415.43886233889464,2.2
1992,10,0.00268304,-0.19372,3.1,422.5226615110005,464.2537629590091,415.79138638181206,2.25
1992,11,-0.00918557,0.19022,3.09,422.0977213155467,464.7025412773767,415.9882583692755,2.09
1992,12,-0.00961387,-0.07718,2.92,427.0116942120293,465.1948527368723,416.16293090276963,2.04
1993,1,0.0,0.0,3.02,424.4200317766478,464.8564359265895,416.40571746334007,2.07
1993,2,-0.00793754,-0.05131,3.03,431.32123186735225,465.0463356927967,416.5563842309941,2.13
1993,3,0.00885343,-0.0844,3.07,434.5492309945908,464.6487935917954,416.7610513308895,2.17
1993,4,0.0,0.0,2.96,434.12046401536264,464.96736781101527,417.027111784527,2.17
1993,5,-0.02382891,0.16628,3.0,430.2577500800556,465.48895212390465,417.3355969056923,2.17
1993,6,0.0,0.0,3.04,438.99948043230575,465.6061867910422,417.36947224476955,2.11
1993,7,0.00218926,0.31433,3.06,436.4117214130314,465.41755162973504,417.5294550499781,2.12
1993,8,0.00268304,-0.05693,3.03,430.1087692168529,465.8523747238137,417.6999240344289,1.92
1993,9,0.00317284,0.0022,3.09,437.51278929827254,466.69401455990584,417.8042121243667,1.98
1993,10,0.0,0.0,2.99,437.90221256535824,466.4530907536873,418.11795347644915,1.98
1993,11,-0.00084095,0.04721,3.02,440.4399485525607,467.5714341905335,418.3072520598068,1.94
1993,12,-0.0203899,0.01719,2.96,441.6669578117421,467.9003164662937,418.330126805425,1.92
1994,1,0.0,0.0,3.05,443.0340494952432,468.0599547302298,418.3636669700862,1.9
1994,2,0.13344468,-0.64105,3.25,447.89264594138416,468.51198647729086,418.59509216472634,1.79
1994,3,-0.03096104,0.29613,3.34,450.53498507058805,468.61209008736085,418.8699740703246,1.65
1994,4,0.12949489,-0.68128,3.56,447.1181545984774,469.00728249559086,418.9881988931164,1.55
1994,5,-0.01423935,0.52219,4.01,443.14118598546247,470.29328680968945,419.1335147535729,1.44
1994,6,0.0,0.0,4.25,446.49881553882284,469.6954227378945,419.3767485213173,1.55
1994,7,-0.01588847,-0.22844,4.26,440.40327149364964,469.8620964555845,419.6916192551991,1.5
1994,8,0.03673898,0.25704,4.47,444.48840560547495,470.34508164080364,419.92149577906963,1.5
1994,9,-0.03142971,-0.17136,4.73,454.1378052900312,470.10900290762277,420.03248857593326,1.52
1994,10,0.0,0.0,4.76,452.2874943261261,471.1152558207396,420.20174023957946,1.46
1994,11,0.06404409,-0.44889,5.29,460.8564419056107,470.9585910606718,420.3916198651391,1.36
1994,12,-0.04902763,0.10486,5.45,458.5885424576225,471.87728577733895,420.4558282009895,1.29
1995,1,0.0,0.0,5.53,460.51701859880916,472.169557638883,420.6586347543448,1.3
1995,2,0.05412623,-0.25438,5.92,460.4269780744927,471.27582399557804,420.8357537159066,1.38
1995,3,0.01785999,-0.15511,5.98,466.88958768686365,471.726438435972,421.01998149725677,1.5
1995,4,0.0,0.0,6.05,471.80523430447636,471.50564569103386,421.28236518729835,1.54
1995,5,-0.00969957,-0.04189,6.01,481.8101772225884,471.6355995165567,421.4362136473546,1.57
1995,6,0.0,0.0,6.0,485.5384008824964,472.6212405847157,421.5337256224591,1.73
1995,7,-0.24077084,0.2993,5.85,494.1785269549051,472.3309096683007,421.65916930363505,1.76
1995,8,0.0418609,-0.18269,5.74,500.13927127293226,472.68718043767706,421.87427067570644,1.7
1995,9,0.06117591,-0.16138,5.8,499.8900037877834,473.53391410094093,421.94341730609216,1.73
1995,10,0.0,0.0,5.76,499.206390851082,473.3062607257343,422.20192544764325,1.71
1995,11,0.02389283,-0.06111,5.8,502.8998978113214,473.31705520178735,422.19899160577705,1.75
1995,12,-0.0529832,0.25709,5.6,498.9956282887855,474.08912549233185,422.3909766576744,1.78
1996,1,-0.04374155,0.05541,5.56,493.28178863829197,474.08513946001653,422.6132769715205,1.82
1996,2,0.0,0.0,5.22,497.1547905388209,474.09418837650577,422.77092742895246,1.82
1996,3,0.01732177,0.15989,5.31,503.2527240512354,474.5472686478634,423.07239787070915,1.76
1996,4,0.0,0.0,5.22,498.3469626023486,475.663023513967,423.3715123669909,1.68
1996,5,0.0173348,-0.19289,5.24,507.77330376287495,475.2920569634636,423.5438949831038,1.56
1996,6,0.0,0.0,5.27,510.64907797397774,475.9738777927917,423.5424476270614,1.49
1996,7,-0.02948097,0.1534,5.4,507.41733149002437,476.20043060472767,423.7535401813017,1.48
1996,8,-0.00303561,-0.1306,5.22,502.4077869792745,476.3970567172278,423.84881953021613,1.54
1996,9,-0.11254959,0.00873,5.3,505.872680156351,476.71366456029523,424.13123639780224,1.52
1996,10,0.0,0.0,5.24,516.2783971252841,477.3724738375402,424.4329434251246,1.54
1996,11,-0.01459773,0.25457,5.31,517.3604122374395,477.57107488434104,424.6106677413001,1.59
1996,12,-0.0052545,-0.06073,5.29,531.9442648162985,477.0313518655213,424.726591530821,1.59
1997,1,0.0,0.0,5.25,529.2349594768245,477.65106651930535,424.85666680698887,1.51
1997,2,0.00139831,-0.30367,5.19,541.7920966193868,478.36211664335383,425.06500616143643,1.52
1997,3,0.06268788,-0.45395,5.39,534.5248661232469,478.3509455890192,425.1704372990307,1.49
1997,4,0.0,0.0,5.51,530.1163312997955,479.64740988118103,425.2686446667828,1.45
1997,5,-0.07684075,0.48372,5.5,540.7395961574274,479.2820851820428,425.2231112131374,1.49
1997,6,0.0,0.0,5.56,548.8028221773845,480.2347608311899,425.3511212438455,1.53
1997,7,-0.01125695,0.1788,5.52,550.5128263241348,480.7775601924054,425.410803225922,1.53
1997,8,0.00584415,-0.37221,5.54,567.8943184642555,481.1066869232496,425.49032383446894,1.52
1997,9,-0.01041732,-0.19196,5.54,564.6647589951205,481.51919414314966,425.7313390500241,1.49
1997,10,0.0,0.0,5.5,567.8259517425115,481.7995841450931,425.8615289758647,1.54
1997,11,-0.03499868,-0.3511,5.52,558.157717518923,481.65783093878895,425.8671855643777,1.54
1997,12,-0.00419908,-0.08456,5.5,560.5838830326074,482.5532543483542,425.84597170740676,1.51
1998,1,0.0,0.0,5.56,554.0204160679382,482.0445382621682,425.8954637083888,1.65
1998,2,0.0229442,-0.19164,5.51,562.0944196347195,483.4762355213238,425.8431428530926,1.68
1998,3,-0.00038669,-0.13567,5.49,571.97542441659,483.88299909038943,425.85870056161497,1.67
1998,4,0.0,0.0,5.45,573.4861156893464,483.68382202360937,425.98307517131053,1.69
1998,5,-0.02062434,-0.12953,5.49,578.8705561574038,483.8558561611751,426.1199909189521,1.65
1998,6,0.0,0.0,5.56,572.3356317613305,484.80048039072034,426.0353228831314,1.63
1998,7,-0.01747143,0.02716,5.54,581.678372540998,484.76646277654476,426.2820712194002,1.69
1998,8,0.00624183,0.04839,5.55,585.9303643505643,485.1915664937643,426.41998480604394,1.8
1998,9,0.0363035,-0.6975,5.51,568.0172609017068,486.47285028972124,426.36230940441,2.28
1998,10,-0.20150039,2.09497,5.07,580.4622789582272,486.8377167786115,426.58157999616407,2.65
1998,11,-0.03373968,0.63962,4.83,586.9409901100676,487.26701808446256,426.5857920299452,2.51
1998,12,-0.008136,-0.1237,4.68,597.8100646649849,487.17742473720057,426.6868276535944,2.58
1999,1,0.0,0.0,4.63,611.4809862343307,487.56927560632715,426.8269857748736,2.57
1999,2,0.0100694,0.17015,4.76,627.4178046618819,488.1924185816195,426.77094609731637,2.39
1999,3,-0.02573371,-0.16838,4.81,614.3004679562499,488.70254727639787,426.8465922450716,2.3
1999,4,0.0,0.0,4.74,622.959522823044,488.53438952671803,427.3285410856578,2.3
1999,5,0.10265329,-1.38561,4.74,624.0607174290808,488.8973722736621,427.3940184808824,2.18
1999,6,-0.10518432,1.60132,4.76,622.7761215667105,488.9609180600074,427.42465274972875,2.12
1999,7,0.0,0.0,4.99,633.9671236375864,489.87573834842885,427.69022022573245,2.16
1999,8,0.00732746,0.59237,5.07,633.2746626439233,489.7100477882267,427.8719564807953,2.21
1999,9,0.0,0.0,5.22,639.2185084185389,490.1699063637044,428.2302979800842,2.28
1999,10,0.0641457,-0.81193,5.2,638.7670252283967,490.8159369101731,428.39864818819564,2.27
1999,11,0.07624969,-0.32364,5.42,640.5228458030842,491.44719710838467,428.48822737873957,2.12
1999,12,0.03242067,0.48527,5.3,651.1923619842211,492.2138994081038,428.72075842457787,1.91
2000,1,0.0,0.0,5.45,669.3868748930604,491.2809871923143,428.99250518124984,1.67
2000,2,-0.00582671,-0.3357,5.73,661.3920987045158,491.6801300542684,429.30724625885216,1.77
2000,3,-0.00774995,-0.03942,5.85,674.0448435105325,492.1646141533755,429.7353431115929,2.11
2000,4,0.0,0.0,6.02,682.079117360246,493.6053393219602,429.6523211059941,2.41
2000,5,0.05960927,-0.64349,6.27,672.5849635684173,493.5925332778025,429.7353431115929,2.46
2000,6,-0.03534337,0.26977,6.53,661.4993660787057,493.7830238657854,430.0735231037276,2.38
2000,7,0.0,0.0,6.54,672.3652136105752,493.0248632685626,430.3240428937722,2.3
2000,8,0.04780744,-0.15955,6.5,667.4687646470235,494.0221614613623,430.3172803340055,2.43
2000,9,0.0,0.0,6.52,678.0728400351243,494.05802230095804,430.74647133469773,2.55
2000,10,0.03884197,-0.22039,6.51,657.3372857175998,494.41184553693853,430.88240217895145,2.6
2000,11,0.00621384,-0.6872,6.51,651.3675115740537,494.37008399519095,431.0221777544266,2.56
2000,12,0.02151906,-0.56081,6.4,628.3032808536033,494.0358737258806,431.1751691684374,2.78
2001,1,-0.19405822,3.99301,5.98,616.6761488964972,493.9466753761898,431.6581035598813,2.77
2001,2,0.0,0.0,5.49,633.1537436449094,493.7474410478525,431.812790882365,2.77
2001,3,-0.06791155,-0.60045,5.31,600.2849491974546,493.9002016403824,431.82211781121396,2.95
2001,4,-0.50644109,2.32456,4.8,586.6751302934341,494.5355672944135,431.99783436712227,2.93
2001,5,-0.14831302,0.37291,4.21,602.3084330863438,494.9768010574369,432.2608316230881,2.68
2001,6,0.08603963,-0.52379,3.97,597.172091807137,494.34507618722836,432.43710384357155,2.69
2001,7,0.0,0.0,3.77,598.3155119236841,494.316959059339,432.40399367248676,2.73
2001,8,-0.09010571,-0.6934,3.65,592.1819677402092,495.40050334706575,432.39207132668486,2.88
2001,9,-0.07529557,,3.07,578.6836029791486,493.9540950791943,432.05102090686324,3.3
2001,10,-0.0603141,-0.35196,2.49,556.7771820725497,494.832773770569,432.40266903758925,3.34
2001,11,-0.17758018,0.6426,2.09,572.7987163353018,494.4092612705794,432.33508938046856,3.16
2001,12,-0.0724479,0.26526,1.82,588.5353750059451,496.07140152909324,432.2316438392951,2.96
2002,1,0.02633679,-0.03735,1.73,586.5617837242006,496.2869382812029,432.3218331102334,2.83
2002,2,0.0,0.0,1.74,587.921927469722,495.7658315552563,432.4900573251764,2.98
2002,3,-0.07093456,-0.33914,1.73,572.7954626627186,496.10513669912376,432.7610046826654,2.83
2002,4,0.0,0.0,1.75,578.7970425081226,496.0911321297718,433.1785418237135,2.82
2002,5,-0.03313765,-0.29932,1.75,565.5642099328265,496.1323990610752,433.24424053181207,2.93
2002,6,0.00566774,-0.48238,1.75,561.6116337903628,496.59342980482774,433.36894928743186,3.02
2002,7,0.0,0.0,1.73,548.6331025878508,496.9926378005465,433.58910689381787,3.25
2002,8,-0.1023151,-0.60374,1.74,539.9202884321895,496.34545496613185,433.78526744215014,3.32
2002,9,-0.01267204,-1.01173,1.75,538.6694477165449,496.58108479557023,433.96539593026324,3.53
2002,10,0.0,0.0,1.75,519.3623295433371,496.40891443927967,434.14780402764063,3.79
2002,11,-0.10318158,-0.53662,1.34,539.4854066596067,496.8011560233884,434.2466864047111,3.57
2002,12,0.01814157,-0.2987,1.24,555.0398167756844,497.4148688316428,434.3428727536664,3.42
2003,1,0.04342205,0.15934,1.24,539.4399975225081,497.15122329409667,434.64124103147117,3.3
2003,2,0.0,0.0,1.26,537.7313372774535,497.3979462937049,435.06133639681383,3.16
2003,3,0.00703319,-0.43291,1.25,540.1189789468666,496.8363856087355,435.3176955944818,3.14
2003,4,0.0,0.0,1.26,538.893473413165,497.72657320757173,435.1477216934784,2.89
2003,5,-0.0901985,0.12916,1.26,547.5249426057553,498.0032418924238,435.03295479306274,2.81
2003,6,0.14221599,-0.20488,1.22,555.5591776578392,499.04920303501024,435.1412776056045,2.86
2003,7,0.0,0.0,1.01,555.4857008480675,499.30209923706326,435.434706556714,2.64
2003,8,-0.03448743,-0.07643,1.03,560.8702268405931,499.82329809914773,435.7721134645773,2.56
2003,9,-0.00339972,0.09982,1.01,566.3897540957287,500.34138649610156,436.0841301880897,2.52
2003,10,-0.0817273,-0.0135,1.01,565.711006645777,500.6355321381573,436.09689701478464,2.44
2003,11,0.0,0.0,1.0,573.5281141715571,501.24457547261125,436.22320073457024,2.36
2003,12,0.02845916,-0.11632,0.98,575.0634253433434,501.4027536601781,436.4435310643477,2.33
