year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
1993,12,-0.0203899,0.01719,2.96,478.5823685681349,467.9003164662937,418.330126805425,1.92
1994,1,0.0,0.0,3.05,479.33909747130355,468.0599547302298,418.3636669700862,1.9
1994,2,0.13344468,-0.64105,3.25,478.00474358928096,468.51198647729086,418.59509216472634,1.79
1994,3,-0.03096104,0.29613,3.34,471.67115607209985,468.61209008736085,418.8699740703246,1.65
1994,4,0.12949489,-0.68128,3.56,466.06994957805716,469.00728249559086,418.9881988931164,1.55
1994,5,-0.01423935,0.52219,4.01,466.9364898030087,470.29328680968945,419.1335147535729,1.44
1994,6,0.0,0.0,4.25,461.3138355637268,469.6954227378945,419.3767485213173,1.55
1994,7,-0.01588847,-0.22844,4.26,457.68735868329776,469.8620964555845,419.6916192551991,1.5
1994,8,0.03673898,0.25704,4.47,462.4384404911896,470.34508164080364,419.92149577906963,1.5
1994,9,-0.03142971,-0.17136,4.73,462.320654847419,470.10900290762277,420.03248857593326,1.52
1994,10,0.0,0.0,4.76,459.48167739086,471.1152558207396,420.20174023957946,1.46
1994,11,0.06404409,-0.44889,5.29,461.06551162186616,470.9585910606718,420.3916198651391,1.36
1994,12,-0.04902763,0.10486,5.45,460.5570106009419,471.87728577733895,420.4558282009895,1.29
1995,1,0.0,0.0,5.53,460.51701859880916,472.169557638883,420.6586347543448,1.3
1995,2,0.05412623,-0.25438,5.92,466.52299424157536,471.27582399557804,420.8357537159066,1.38
1995,3,0.01785999,-0.15511,5.98,466.61712075454903,471.726438435972,421.01998149725677,1.5
1995,4,0.0,0.0,6.05,464.33326470824403,471.50564569103386,421.28236518729835,1.54
1995,5,-0.00969957,-0.04189,6.01,467.0676988190211,471.6355995165567,421.4362136473546,1.57
1995,6,0.0,0.0,6.0,473.41788665516253,472.6212405847157,421.5337256224591,1.73
1995,7,-0.24077084,0.2993,5.85,471.90344421371384,472.3309096683007,421.65916930363505,1.76
1995,8,0.0418609,-0.18269,5.74,471.5637639014062,472.68718043767706,421.87427067570644,1.7
1995,9,0.06117591,-0.16138,5.8,470.3928958011356,473.53391410094093,421.94341730609216,1.73
1995,10,0.0,0.0,5.76,476.14899402430456,473.3062607257343,422.20192544764325,1.71
1995,11,0.02389283,-0.06111,5.8,477.34773313964683,473.31705520178735,422.19899160577705,1.75
1995,12,-0.0529832,0.25709,5.6,477.7862193806203,474.08912549233185,422.3909766576744,1.78
1996,1,-0.04374155,0.05541,5.56,482.9832583271571,474.08513946001653,422.6132769715205,1.82
1996,2,0.0,0.0,5.22,484.7331743138063,474.09418837650577,422.77092742895246,1.82
1996,3,0.01732177,0.15989,5.31,480.94163001978376,474.5472686478634,423.07239787070915,1.76
1996,4,0.0,0.0,5.22,479.7277043516844,475.663023513967,423.3715123669909,1.68
1996,5,0.0173348,-0.19289,5.24,477.45753508488195,475.2920569634636,423.5438949831038,1.56
1996,6,0.0,0.0,5.27,478.2562949545293,475.9738777927917,423.5424476270614,1.49
1996,7,-0.02948097,0.1534,5.4,483.1428880202447,476.20043060472767,423.7535401813017,1.48
1996,8,-0.00303561,-0.1306,5.22,476.28574618236854,476.3970567172278,423.84881953021613,1.54
1996,9,-0.11254959,0.00873,5.3,477.8450998129897,476.71366456029523,424.13123639780224,1.52
1996,10,0.0,0.0,5.24,478.27304256803365,477.3724738375402,424.4329434251246,1.54
1996,11,-0.01459773,0.25457,5.31,482.80737084976926,477.57107488434104,424.6106677413001,1.59
1996,12,-0.0052545,-0.06073,5.29,484.25321745398566,477.0313518655213,424.726591530821,1.59
1997,1,0.0,0.0,5.25,483.1588369835959,477.65106651930535,424.85666680698887,1.51
1997,2,0.00139831,-0.30367,5.19,483.44548420590644,478.36211664335383,425.06500616143643,1.52
1997,3,0.06268788,-0.45395,5.39,482.1732125936747,478.3509455890192,425.1704372990307,1.49
1997,4,0.0,0.0,5.51,478.46543879618866,479.64740988118103,425.2686446667828,1.45
1997,5,-0.07684075,0.48372,5.5,476.4905244109251,479.2820851820428,425.2231112131374,1.49
1997,6,0.0,0.0,5.56,480.1558999993482,480.2347608311899,425.3511212438455,1.53
1997,7,-0.01125695,0.1788,5.52,482.7273196127054,480.7775601924054,425.410803225922,1.53
1997,8,0.00584415,-0.37221,5.54,484.5682031463393,481.1066869232496,425.49032383446894,1.52
1997,9,-0.01041732,-0.19196,5.54,482.0604094232248,481.51919414314966,425.7313390500241,1.49
1997,10,0.0,0.0,5.5,485.81831709045787,481.7995841450931,425.8615289758647,1.54
1997,11,-0.03499868,-0.3511,5.52,486.43756204473226,481.65783093878895,425.8671855643777,1.54
1997,12,-0.00419908,-0.08456,5.5,493.13756131106237,482.5532543483542,425.84597170740676,1.51
1998,1,0.0,0.0,5.56,500.0584958242753,482.0445382621682,425.8954637083888,1.65
1998,2,0.0229442,-0.19164,5.51,495.7023524647607,483.4762355213238,425.8431428530926,1.68
1998,3,-0.00038669,-0.13567,5.49,498.51123368651696,483.88299909038943,425.85870056161497,1.67
1998,4,0.0,0.0,5.45,504.4779038663093,483.68382202360937,425.98307517131053,1.69
1998,5,-0.02062434,-0.12953,5.49,501.85373239921097,483.8558561611751,426.1199909189521,1.65
1998,6,0.0,0.0,5.56,501.0035114024223,484.80048039072034,426.0353228831314,1.63
1998,7,-0.01747143,0.02716,5.54,504.3941112802729,484.76646277654476,426.2820712194002,1.69
1998,8,0.00624183,0.04839,5.55,499.0024340192131,485.1915664937643,426.41998480604394,1.8
1998,9,0.0363035,-0.6975,5.51,500.80319082261406,486.47285028972124,426.36230940441,2.28
1998,10,-0.20150039,2.09497,5.07,508.0720901662943,486.8377167786115,426.58157999616407,2.65
1998,11,-0.03373968,0.63962,4.83,505.9044433303943,487.26701808446256,426.5857920299452,2.51
1998,12,-0.008136,-0.1237,4.68,506.96586345457166,487.17742473720057,426.6868276535944,2.58
1999,1,0.0,0.0,4.63,509.61399810427315,487.56927560632715,426.8269857748736,2.57
1999,2,0.0100694,0.17015,4.76,504.915063032459,488.1924185816195,426.77094609731637,2.39
1999,3,-0.02573371,-0.16838,4.81,500.5957704545144,488.70254727639787,426.8465922450716,2.3
1999,4,0.0,0.0,4.74,498.627429318332,488.53438952671803,427.3285410856578,2.3
1999,5,0.10265329,-1.38561,4.74,506.5880768322234,488.8973722736621,427.3940184808824,2.18
1999,6,-0.10518432,1.60132,4.76,512.3189870334323,488.9609180600074,427.42465274972875,2.12
1999,7,0.0,0.0,4.99,508.41954972042845,489.87573834842885,427.69022022573245,2.16
1999,8,0.00732746,0.59237,5.07,506.940722033949,489.7100477882267,427.8719564807953,2.21
1999,9,0.0,0.0,5.22,507.54237839890334,490.1699063637044,428.2302979800842,2.28
1999,10,0.0641457,-0.81193,5.2,502.28931914917575,490.8159369101731,428.39864818819564,2.27
1999,11,0.07624969,-0.32364,5.42,503.4547114142569,491.44719710838467,428.48822737873957,2.12
1999,12,0.03242067,0.48527,5.3,495.3218023226305,492.2138994081038,428.72075842457787,1.91
2000,1,0.0,0.0,5.45,495.88506509464946,491.2809871923143,428.99250518124984,1.67
2000,2,-0.00582671,-0.3357,5.73,506.0250514638451,491.6801300542684,429.30724625885216,1.77
2000,3,-0.00774995,-0.03942,5.85,499.15204302365737,492.1646141533755,429.7353431115929,2.11
2000,4,0.0,0.0,6.02,502.04536030335936,493.6053393219602,429.6523211059941,2.41
2000,5,0.05960927,-0.64349,6.27,509.31979010780776,493.5925332778025,429.7353431115929,2.46
2000,6,-0.03534337,0.26977,6.53,513.173135414014,493.7830238657854,430.0735231037276,2.38
2000,7,0.0,0.0,6.54,506.7078637519467,493.0248632685626,430.3240428937722,2.3
2000,8,0.04780744,-0.15955,6.5,513.4326766438805,494.0221614613623,430.3172803340055,2.43
2000,9,0.0,0.0,6.52,525.8224272981593,494.05802230095804,430.74647133469773,2.55
2000,10,0.03884197,-0.22039,6.51,534.3864181504007,494.41184553693853,430.88240217895145,2.6
2000,11,0.00621384,-0.6872,6.51,530.2906818881843,494.37008399519095,431.0221777544266,2.56
2000,12,0.02151906,-0.56081,6.4,528.7812381902888,494.0358737258806,431.1751691684374,2.78
2001,1,-0.19405822,3.99301,5.98,537.5417286928886,493.9466753761898,431.6581035598813,2.77
2001,2,0.0,0.0,5.49,527.2127383457796,493.7474410478525,431.812790882365,2.77
2001,3,-0.06791155,-0.60045,5.31,530.4498225623117,493.9002016403824,431.82211781121396,2.95
2001,4,-0.50644109,2.32456,4.8,529.586436038697,494.5355672944135,431.99783436712227,2.93
2001,5,-0.14831302,0.37291,4.21,535.1668542045031,494.9768010574369,432.2608316230881,2.68
2001,6,0.08603963,-0.52379,3.97,531.5371121113865,494.34507618722836,432.43710384357155,2.69
2001,7,0.0,0.0,3.77,523.0573714461517,494.316959059339,432.40399367248676,2.73
2001,8,-0.09010571,-0.6934,3.65,518.2232887527234,495.40050334706575,432.39207132668486,2.88
2001,9,-0.07529557,,3.07,515.0165325524177,493.9540950791943,432.05102090686324,3.3
2001,10,-0.0603141,-0.35196,2.49,502.486687634298,494.832773770569,432.40266903758925,3.34
2001,11,-0.17758018,0.6426,2.09,502.01234719685635,494.4092612705794,432.33508938046856,3.16
2001,12,-0.0724479,0.26526,1.82,496.0113631748676,496.07140152909324,432.2316438392951,2.96
2002,1,0.02633679,-0.03735,1.73,498.27843659404795,496.2869382812029,432.3218331102334,2.83
2002,2,0.0,0.0,1.74,492.14397152917854,495.7658315552563,432.4900573251764,2.98
2002,3,-0.07093456,-0.33914,1.73,489.4401058429723,496.10513669912376,432.7610046826654,2.83
2002,4,0.0,0.0,1.75,500.6828055753301,496.0911321297718,433.1785418237135,2.82
2002,5,-0.03313765,-0.29932,1.75,498.66157882520355,496.1323990610752,433.24424053181207,2.93
2002,6,0.00566774,-0.48238,1.75,488.8768933002236,496.59342980482774,433.36894928743186,3.02
2002,7,0.0,0.0,1.73,481.16150876792506,496.9926378005465,433.58910689381787,3.25
2002,8,-0.1023151,-0.60374,1.74,465.9090027977522,496.34545496613185,433.78526744215014,3.32
2002,9,-0.01267204,-1.01173,1.75,468.95113344218424,496.58108479557023,433.96539593026324,3.53
2002,10,0.0,0.0,1.75,454.77529151181403,496.40891443927967,434.14780402764063,3.79
2002,11,-0.10318158,-0.53662,1.34,452.5802250604519,496.8011560233884,434.2466864047111,3.57
2002,12,0.01814157,-0.2987,1.24,454.595082632812,497.4148688316428,434.3428727536664,3.42
2003,1,0.04342205,0.15934,1.24,458.2515495423285,497.15122329409667,434.64124103147117,3.3
2003,2,0.0,0.0,1.26,454.8599834499697,497.3979462937049,435.06133639681383,3.16
2003,3,0.00703319,-0.43291,1.25,449.4015136621929,496.8363856087355,435.3176955944818,3.14
2003,4,0.0,0.0,1.26,453.90303834835464,497.72657320757173,435.1477216934784,2.89
2003,5,-0.0901985,0.12916,1.26,462.015731579634,498.0032418924238,435.03295479306274,2.81
2003,6,0.14221599,-0.20488,1.22,471.4024590900174,499.04920303501024,435.1412776056045,2.86
2003,7,0.0,0.0,1.01,472.2508678405324,499.30209923706326,435.434706556714,2.64
2003,8,-0.03448743,-0.07643,1.03,465.19583474868506,499.82329809914773,435.7721134645773,2.56
2003,9,-0.00339972,0.09982,1.01,466.5888921022797,500.34138649610156,436.0841301880897,2.52
2003,10,-0.0817273,-0.0135,1.01,470.73656983027615,500.6355321381573,436.09689701478464,2.44
2003,11,0.0,0.0,1.0,471.53689782861665,501.24457547261125,436.22320073457024,2.36
2003,12,0.02845916,-0.11632,0.98,471.1690029365764,501.4027536601781,436.4435310643477,2.33
2004,1,0.12624922,-0.91791,1.0,477.39842594235455,500.8062106213303,436.82952897875833,2.29
2004,2,0.0,0.0,1.01,479.2313433061259,501.6097374243331,437.0422061315747,2.19
2004,3,-0.05886477,-0.05315,1.0,480.7294370078226,502.3851114141496,437.19636724780423,2.28
2004,4,0.0,0.0,1.0,481.47015098824386,502.18505348308344,437.38180361239927,2.11
2004,5,0.00612909,0.36501,1.0,477.47441699595436,503.0135972894409,437.70643428440667,2.03
2004,6,-0.02737725,0.26758,1.03,477.94595710847824,502.3242786542223,437.9911900198316,2.05
2004,7,0.0,0.0,1.26,479.17327370393,503.48385271021004,438.08384290370725,2.12
2004,8,0.04971448,-0.30232,1.43,480.5740876449909,503.60458166176335,438.13514067588136,2.18
2004,9,-0.01419391,0.0293,1.61,484.13484155727565,503.6952359223253,438.3325790405501,2.14
2004,10,0.0,0.0,1.76,484.74102329932896,504.35817275668535,438.76110129677824,2.11
2004,11,-0.02838619,0.1175,1.93,489.2752253439538,504.3213470627906,439.1457028402968,2.01
2004,12,-0.01455039,0.06497,2.16,492.9714423172439,504.9098240381021,439.1989341688088,1.92
2005,1,0.0,0.0,2.28,495.30061812596193,505.9824700452291,439.33003468972566,1.8
2005,2,-0.01397984,0.01929,2.5,497.19637634479864,505.7296539846809,439.60774578965413,1.65
2005,3,0.06765631,-0.33953,2.63,498.8594163219376,505.83512316724983,439.90681005287337,1.56
2005,4,0.0,0.0,2.79,499.64687541786776,505.99570045498854,440.1866026000139,1.71
2005,5,0.005633,0.621,3.0,502.5261146291576,506.11487771062906,440.24295719440465,1.87
2005,6,0.04697282,-0.41325,3.04,502.32224096017273,507.1707287447348,440.3054001865957,1.86
2005,7,0.0,0.0,3.26,507.66102830197883,507.27861004940326,440.72800655860124,1.77
2005,8,-0.01986487,0.21427,3.5,509.693530701534,507.311689527054,441.13062717388624,1.7
2005,9,0.02471223,-0.15015,3.62,510.15114155531086,506.54415598406064,442.0910752723848,1.83
2005,10,0.0,0.0,3.78,513.8324655237145,506.8120761220306,442.2508571381033,1.84
2005,11,0.00645912,0.2192,4.0,507.179310707435,507.5122689797558,442.0417676822263,1.85
2005,12,-0.02711052,0.52662,4.16,506.4934067503635,508.5365400839733,442.0417676822263,1.85
2006,1,0.02985199,-0.22803,4.29,507.3046554217653,508.6482617840197,442.5253734607981,1.82
2006,2,0.0,0.0,4.49,509.6201182425902,508.9710547247891,442.58521142139114,1.7
2006,3,0.04601083,-0.62108,4.59,510.2849778084067,509.81484530577364,442.7788408370544,1.69
2006,4,0.0,0.0,4.79,505.24168281112105,509.23600711730217,443.24226516284097,1.69
2006,5,0.05077098,-0.19309,4.94,506.64483589154685,509.60588829504456,443.51052094995384,1.64
2006,6,-0.04296139,0.54151,4.99,507.7670695432414,509.36011118758813,443.75677692001574,1.67
2006,7,0.0,0.0,5.24,509.8646171418968,509.0804177460907,444.09792712664176,1.67
2006,8,-0.04054683,-0.2469,5.25,514.569052508912,509.44652410875096,444.41207644696766,1.71
2006,9,0.0178247,-0.26777,5.25,516.8493378711836,510.05966303221663,444.1497650165867,1.71
2006,10,-0.010461,-0.07474,5.25,514.9411243293486,510.5316261467882,443.91392141301174,1.69
2006,11,0.0,0.0,5.25,520.1255653704906,511.1575769078681,443.94815323359353,1.6
2006,12,-0.03226615,0.26109,5.24,521.9815138393079,511.03411988499835,444.3027656231281,1.66
2007,1,-0.00805751,0.4816,5.25,522.8967288413244,510.9981746660413,444.63620101787757,1.58
2007,2,0.0,0.0,5.26,522.5208894727398,511.76083484349147,444.94632958935273,1.56
2007,3,-0.08335045,0.81634,5.26,527.1819375241809,510.9737882861983,445.31139778894453,1.71
2007,4,0.0,0.0,5.25,530.9949450777744,511.69220207179836,445.5462952747063,1.7
2007,5,0.0365754,-0.13457,5.25,535.0435320810143,511.6691280456411,445.8362480416091,1.64
2007,6,0.01206259,-0.27362,5.25,535.3231597425429,511.74581799721193,446.0479617866325,1.6
2007,7,0.0,0.0,5.26,529.8817241589687,511.4537413061675,446.2003955594366,1.65
2007,8,-0.04407997,-1.25388,5.02,525.9888339928254,512.6199045126343,446.26845376913354,1.98
2007,9,-0.20509211,1.32029,4.94,527.8063637520769,512.6918229219974,446.65286157616026,2.07
2007,10,0.05345248,-0.41526,4.76,531.0394147773486,512.3591434587892,446.95566271592446,1.95
2007,11,0.0,0.0,4.49,537.4398390953372,512.1819989165084,447.4845076311854,2.25
2007,12,0.0378258,-1.76769,4.24,537.5417286928886,512.289977297757,447.71549797654586,2.55
2008,1,-0.27966567,,3.94,537.5787537314935,512.2795035576074,447.9674987909885,2.8
2008,2,0.0,0.0,2.98,530.3603370977273,510.89921828625125,448.1668329000747,3.08
2008,3,0.1542557,0.47764,2.61,524.9022074823159,511.0449232336514,448.45268134657476,3.38
2008,4,-0.07965366,0.16293,2.28,526.2897421316776,511.31242033898207,448.6375388673455,3.29
2008,5,0.0,0.0,1.98,531.3649230545019,511.18855126407146,449.065679919933,3.05
2008,6,-0.05339118,0.03392,2.0,534.2142846088066,512.0406254894075,449.7885598267991,2.97
2008,7,0.0,0.0,2.01,533.1461965140339,511.1432184915431,450.2528194016212,3.15
2008,8,-0.03600638,0.13432,2.0,526.6671888712491,510.85497561850923,450.1718957591886,3.26
2008,9,0.10555427,-0.62947,1.81,524.7970992111299,510.03367064854643,450.2550355663266,3.62
2008,10,-0.11447943,,0.97,512.3963979403259,509.9306852667619,449.5924354478613,5.07
2008,11,-0.09246889,1.64061,0.39,499.76175970149524,511.1555911425641,448.40528477178276,5.68
2008,12,-0.24761027,1.59331,0.16,502.16411732727886,509.8614751258989,447.84498312088556,6.01
2009,1,-0.01051577,-0.1973,0.15,499.6739188904145,510.2034223515318,447.8563334721912,5.62
2009,2,0.0,0.0,0.22,498.8457849151553,509.75999173739694,448.035498249613,5.21
2009,3,-0.06080585,1.80819,0.18,484.9762068508171,509.35579274464783,447.92554273084073,5.6
2009,4,0.01684608,0.62292,0.15,487.052995943538,509.15392528838083,448.0683480865088,5.46
2009,5,0.0,0.0,0.18,487.4739203012945,509.1712529918783,448.172490000586,4.77
2009,6,0.03844336,-0.6802,0.21,490.527477843843,508.77289308529373,448.76471165375665,3.78
2009,7,0.0,0.0,0.16,495.51225841659965,508.5573376554311,448.7759580970807,3.53
2009,8,-0.01414656,-0.26438,0.16,499.13165497098555,508.9901948997915,449.065679919933,2.99
2009,9,-0.08797793,0.52867,0.15,499.30142853388537,508.8935959016314,449.22702087726407,2.91
2009,10,0.0,0.0,0.12,500.3476396897776,509.9099441791883,449.6058197904312,2.9
2009,11,-0.0248939,0.08621,0.12,497.0854424084411,509.4683180072263,449.855332590445,2.92
2009,12,0.00162264,-0.05211,0.12,501.1701392278253,508.93047445437423,449.913166275729,2.78
2010,1,0.02768005,0.09656,0.11,506.2531739884758,509.4777363493904,450.13196408618643,2.52
2010,2,0.0,0.0,0.13,501.0168518506812,509.66993236791484,450.129745192305,2.65
2010,3,-0.0358241,0.19305,0.16,499.1384514504118,510.31391617336163,450.27054734422904,2.54
2010,4,-0.00672185,0.16698,0.2,501.529110563245,510.89552710222443,450.32481962627077,2.4
2010,5,0.0,0.0,0.2,503.9352318193751,510.9332139786659,450.3569260871414,2.63
2010,6,0.0037771,0.34692,0.18,497.6181866026876,511.51877403610547,450.3148534558742,3.03
2010,7,0.0,0.0,0.18,496.59168292968775,511.92297040681575,450.40008749487333,3.0
2010,8,-0.01793174,0.68052,0.19,503.6757778241827,511.76524112412204,450.5371949909205,2.96
2010,9,-0.00565893,0.59361,0.19,504.56162629915013,512.2971335796345,450.6365908929489,3.01
2010,10,0.0,0.0,0.19,507.1228542871542,512.523628925813,450.955095843343,3.18
2010,11,-0.00185915,-0.30103,0.19,508.0472253685035,512.1733878330631,451.15405932059633,3.16
2010,12,-0.00467162,0.01285,0.18,504.3941112802729,512.6804455335862,451.3800233283323,2.81
2011,1,-0.00794431,-0.08019,0.17,507.104028395222,511.6043589958857,451.67978833591195,2.7
2011,2,0.0,0.0,0.16,508.1590683029904,511.4909956204122,451.95796173538884,2.57
2011,3,0.00677178,0.27359,0.14,508.9199986966919,512.5888709219292,452.3591298995064,2.62
2011,4,-0.01033672,0.1752,0.1,508.71023860991,512.6204166117568,452.7824670951344,2.56
2011,5,0.0,0.0,0.09,512.4618527044968,512.2061265691723,453.0856038735591,2.61
2011,6,0.00338589,0.10646,0.09,514.0727445973266,511.9299926157077,453.06513602148095,2.75
2011,7,0.0,0.0,0.07,513.5974892069395,512.3694803396511,453.2352150738686,2.76
2011,8,-0.0263505,-0.87788,0.1,512.4856438186279,512.7739131844089,453.47048023155867,3.06
2011,9,0.05429585,-0.609,0.08,514.1546590598088,511.9619055601684,453.61094550558835,3.29
2011,10,0.0,0.0,0.07,514.0317621899147,513.5307011997585,453.6130884851872,3.22
2011,11,0.00957808,-0.13996,0.08,517.4906021632802,513.1982290969439,453.8175317163813,3.13
2011,12,0.00940909,-0.81154,0.07,517.9477522666504,513.0959931930859,453.8752567118376,3.27
2012,1,-0.01802415,0.30319,0.08,520.9376857251389,513.4255395850067,454.21664864090906,3.26
2012,2,0.0,0.0,0.1,517.2073639973786,514.905437253256,454.44005536581403,3.17
2012,3,0.00805751,0.02241,0.13,517.2016910431862,513.7644092571342,454.63115039816853,3.06
2012,4,0.0,-0.0166,0.14,518.2176731413223,514.3901976024914,454.76258153234477,3.14
2012,5,0.0,0.0,0.16,519.9766942818759,514.7756588863539,454.65023983222477,3.27
2012,6,0.01631926,-0.02733,0.16,519.8497031265827,514.7834667286393,454.59932657458575,3.4
2012,7,0.0,0.0,0.16,523.5377566774164,515.3756609084982,454.63539280955575,3.34
2012,8,0.01274371,-0.1668,0.13,526.0148100430533,514.7634092903844,454.9710328783724,3.23
2012,9,0.01577163,0.61107,0.14,521.0960475329786,515.0142913145363,455.27499410407586,3.12
2012,10,0.0,-0.00141,0.16,521.9761053642261,514.5461798626159,455.5706795252501,2.83
2012,11,0.0,0.0,0.16,523.345879419954,515.0370813349737,455.5023602297499,2.86
2012,12,-0.00356494,0.39349,0.16,518.2345190295615,515.7382535943711,455.48658760783434,2.91
2013,1,-0.00338589,-0.07702,0.14,517.9871611341555,516.5089290365482,455.6767446759924,2.82
2013,2,0.0,0.0,0.15,522.5961704355897,515.7037858291897,456.0319252850195,2.87
2013,3,0.00183907,0.10916,0.14,524.1747015059642,516.1950067416253,455.90005851412405,2.89
2013,4,0.0,0.0,0.15,529.1745821164998,516.4068787836504,455.7984234381337,2.83
2013,5,0.00112635,0.14053,0.11,534.9010480863556,516.2502227168393,455.87177871147526,2.8
2013,6,0.00475918,-0.06366,0.09,524.8338996741795,517.0400195205673,456.0936126990842,2.89
2013,7,-0.00411828,-0.03255,0.09,525.4365479018854,517.1750320454859,456.21791741829963,2.74
2013,8,0.0,0.0,0.08,529.5513439215302,517.6472760327642,456.3660455031338,2.68
2013,9,-0.01518739,1.00779,0.08,523.877965383184,517.6573654076484,456.40981602126266,2.66
2013,10,0.00221336,-0.29372,0.09,524.6181612127508,518.2349320938526,456.5420532970781,2.69
2013,11,0.0,0.0,0.08,528.2086353437619,518.7030565833617,456.6907413862759,2.66
2013,12,0.00135158,0.7595,0.09,525.8380396944336,518.6227476336553,456.8651419287671,2.48
2014,1,0.00327533,-0.40308,0.07,526.3777680273292,517.8239861434246,457.07236582537234,2.33
2014,2,0.0,0.0,0.07,529.2148377402508,518.2360351248739,457.11996664169374,2.39
2014,3,0.01611501,-0.20472,0.08,531.9736333921337,518.2263848460948,457.28019409553616,2.34
2014,4,0.00110668,0.01755,0.09,535.0150515188053,518.9752324016677,457.457694890326,2.19
2014,5,0.0,0.0,0.09,539.1306673390864,519.628337564617,457.6225295264303,2.2
2014,6,0.00695083,0.31782,0.1,537.4676374646785,519.8849129295735,457.73158303518045,2.2
2014,7,-0.00584415,0.39686,0.09,541.5789242688207,520.5287941648896,457.87338039150535,2.19
2014,8,0.0,0.0,0.09,534.4150782891209,521.181285857386,457.86105816527413,2.27
2014,9,0.0137226,0.24878,0.09,538.7700927682722,520.8158601337011,457.8959671968004,2.27
2014,10,0.0218359,-0.29393,0.09,536.5929284958056,521.425919458462,457.8661926107295,2.39
2014,11,0.0,0.0,0.09,544.2114634295804,521.6304478876237,457.7706487483181,2.46
2014,12,-0.04968888,0.74124,0.12,544.9363231421815,521.6811828236055,457.5947327311188,2.53
2015,1,-0.00589892,-0.25168,0.11,548.1222086602572,522.7070109047704,457.11375912438837,2.57
2015,2,0.0,0.0,0.11,550.4396139235655,523.2026385540566,457.29052254008155,2.53
2015,3,-0.06350085,1.42474,0.11,543.2279916211004,522.7006556155882,457.4793449329375,2.5
2015,4,0.0,0.09256,0.12,541.9118066693741,523.5756276676346,457.56795814210324,2.54
2015,5,0.0,0.0,0.12,541.4231991144393,523.4295813899435,457.8076442989975,2.69
2015,6,-0.04185531,0.33272,0.13,541.4677167664232,523.6820116214535,458.00164671045513,2.77
2015,7,-0.00935432,0.12738,0.13,534.9770648136953,523.742264012488,458.0928721615057,2.88
2015,8,0.0,0.0,0.14,540.8157832227569,523.8090317873084,458.10004366808863,3.02
2015,9,-0.07006399,0.14133,0.14,536.728357101276,524.3517781388344,457.9616452739727,3.17
2015,10,0.03971968,-0.6055,0.12,539.2809029640755,524.420226389077,457.9616452739727,3.27
2015,11,0.0,0.0,0.12,540.3262796069531,523.9291560266832,458.02420456632404,3.2
2015,12,0.02448184,0.13922,0.24,537.5324702908821,524.3282982214719,457.9400994094128,3.22
2016,1,-0.02751435,-0.36597,0.34,539.3627546352362,524.5321987865186,457.9811351521201,3.36
2016,2,0.0,0.0,0.38,544.1421543516487,524.4324281217545,457.9288116273988,3.56
2016,3,-0.08519224,0.26709,0.36,545.5064672222561,525.0389479349412,458.1625164662902,3.24
2016,4,0.01075061,0.24476,0.37,552.9151271146252,525.1491679843466,458.48960475480015,2.98
